NOME,VALOR[R$],TIPO,AREA[M2],QUARTOS,BANHEIROS,VAGAS GARAGEM,CONDOMINIO[R$],IPTU[R$],LOGRADOURO,MUNICIPIO,BAIRRO,CEP,IMAGENS,CODIGO,DATA_ANUNCIO,LINK,GASTOS_ANO[R$],Academia,Ar condicionado,Armários na cozinha,Armários no quarto,Churrasqueira,Condomínio fechado,Elevador,Mobiliado,Permitido animais,Piscina,Portaria,Porteiro 24h,Portão eletrônico,Quarto de serviço,Salão de festas,Segurança 24h,Varanda,Área de serviço,Área murada,LATITUDE,LONGITUDE
Apartamento para venda possui  3 quartos em Abraão - Florianópolis - SC,850000,Apartamento padrão,91,3,2,2,498,1392,Avenida Patrício Caldeira de Andrada - até 1000 - lado par,Florianópolis,Abraão,88085174,,1154872289,26/03 às 21:31,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-3-quartos-em-abraao-florianopolis-sc-1154872289,7368,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,,
Florianopolis - Casa Padrão - Cachoeira do Bom Jesus,1100000,Casa em rua pública,150,4,3,3,0,0,Servidão do Sossego,Florianópolis,Cachoeira do Bom Jesus,88056350,,1145070594,26/03 às 21:31,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-cachoeira-do-bom-jesus-1145070594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-27.4229708,-48.4298855
"APARTAMENTO RESIDENCIAL em PALHOÇA - SC, PAGANI",199900,Apartamento padrão,70,2,1,1,0,0,Rua Vereador Jacob Knabben da Silva,Palhoça,Pagani,88132015,,1116120074,26/03 às 21:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-palhoca-sc-pagani-1116120074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6353717,-48.6827371
SãO JOSé - Padrão - Campinas,755000,Apartamento padrão,84,3,2,1,0,0,Rua Osni João Vieira,São José,Campinas,88101270,,1101803011,26/03 às 21:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-padrao-campinas-1101803011,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,-27.5956923,-48.6082818
SãO JOSé - Padrão - Forquilhas,160000,Apartamento padrão,40,1,1,1,100,0,Rua Ulisses Siqueira Lima,São José,Forquilhas,88107494,,1120209869,26/03 às 21:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-padrao-forquilhas-1120209869,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27.5741236,-48.6512176
Studio na quadra do mar,650000,Apartamento padrão,36,1,1,1,250,0,Rua Deputado Paulo Preis,Florianópolis,Jurerê,88053580,,1084637258,26/03 às 21:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/studio-na-quadra-do-mar-1084637258,3000,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-27.4424721,-48.4877448
"Casa à venda em condomínio fechado, 3 Suítes, Cachoeira do Bom Jesus, Florianópolis, SC",1579000,Casa em rua pública,215,3,4,4,300,0,Rua Leonel Pereira - de 1188/1189 ao fim,Florianópolis,Cachoeira do Bom Jesus,88056500,,1036588477,26/03 às 21:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-em-condominio-fechado-3-suites-cachoeira-do-bom-jesus-florianopolis-sc-1036588477,3600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
VENDO EXCELENTE CASA PRA TEMPORADA ! APROVEITE ,295000,Casa em rua pública,108,2,3,1,0,0,Rua Candido Pereira dos Anjos,Florianópolis,São João do Rio Vermelho,88060300,,1109089577,26/03 às 21:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/vendo-excelente-casa-pra-temporada-aproveite-1109089577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-27.4742376,-48.4111154
Apartamento com 2 suítes no Novo Campeche - Florianópolis - SC,2320000,Apartamento padrão,99,2,3,2,1400,0,Rua Jerônimo Venâncio das Chagas,Florianópolis,Campeche,88063660,,1025625134,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-suites-no-novo-campeche-florianopolis-sc-1025625134,16800,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,-27.6656046,-48.4766336
Apartamento - São José SC,1100000,Apartamento padrão,150,4,3,3,0,0,Rua Altamiro Di Bernardi,São José,Campinas,88101150,,1114173394,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-sao-jose-sc-1114173394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6000572,-48.6065737
"Apartamento para Venda em Florianópolis, Abraão, 3 dormitórios, 1 banheiro, 2 vagas",330000,Apartamento padrão,60,3,1,2,415,450,Rua João Meirelles - de 897/898 ao fim,Florianópolis,Abraão,88085201,,1149611669,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-abraao-3-dormitorios-1-banheiro-2-vagas-1149611669,5430,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,
"Apartamento para Venda em Palhoça, Pinheira, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas",499000,Apartamento padrão,77,3,2,2,0,0,Rua Elisa da Silva Lucas,Palhoça,Pinheira,88139238,,1151248178,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-palhoca-pinheira-3-dormitorios-1-suite-2-banheiros-2-vagas-1151248178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.8855753,-48.5959031
Apartamento de 3 Dormitórios | 1 Suíte | Biguaçu,738351,Apartamento padrão,100,3,1,1,1,1,Avenida Marcondes de Mattos,Biguaçu,Centro,88160146,,1106011828,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-dormitorios-1-suite-biguacu-1106011828,13,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,-27.5000621,-48.6486792
"Casa Nova para Venda em Palhoça, Pagani, 4 dormitórios, 2 suítes, 3 banheiros, 2 vagas",749000,Casa em rua pública,234,4,3,2,0,0,Avenida Atílio Pedro Pagani,Palhoça,Pagani,88132149,,1029733988,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-nova-para-venda-em-palhoca-pagani-4-dormitorios-2-suites-3-banheiros-2-vagas-1029733988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6423885,-48.6714446
Casa Geminada-NOVA/  2 Suítes/ Forquilhas - São José - SC,370000,Casa em condominio fechado,93,2,2,2,0,0,Rua Luiz Carolino Pereira,São José,Colônia Santana,88123020,,1156059541,26/03 às 21:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-geminada-nova-2-suites-forquilhas-sao-jose-sc-1156059541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento 3 suítes com lavabo e vaga dupla em obras no bairro estreito Florianópolis - S,950000,Apartamento padrão,111,3,4,2,450,1000,Rua Agapito Veloso,Florianópolis,Canto,88075580,,989498649,26/03 às 21:36,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-suites-com-lavabo-e-vaga-dupla-em-obras-no-bairro-estreito-florianopolis-s-989498649,6400,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,,
Apartamento amplo e maravilhoso de 2 dormitórios sendo 1 suíte no bairro kobrasol em São J,720000,Apartamento padrão,84,2,2,1,390,739,Rua Antônio Scherer,São José,Kobrasol,88102090,,989499400,26/03 às 21:36,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-amplo-e-maravilhoso-de-2-dormitorios-sendo-1-suite-no-bairro-kobrasol-em-sao-j-989499400,5419,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,-27.5952548,-48.6144746
Apartamento para venda tem 33 metros quadrados com 1 quarto em Centro - Florianópolis - SC,450000,Apartamento padrão,33,1,1,1,375,1282,Rua Prefeito Coronel Antenor Mesquita,Florianópolis,Centro,88015150,,1149836468,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-33-metros-quadrados-com-1-quarto-em-centro-florianopolis-sc-1149836468,5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5904629,-48.5542109
Apartamento 3 dormitórios suite em Coqueiros,435000,Apartamento padrão,94,3,2,1,663,960,Rua Jaú Guedes da Fonseca,Florianópolis,Coqueiros,88080080,,1055266004,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-suite-em-coqueiros-1055266004,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-27.6072895,-48.5747965
Cobertura Duplex em Coqueiros - Em construção,1273776,Apartamento cobertura,122,3,3,3,0,0,Rua da Fonte,Florianópolis,Coqueiros,88080360,,1145305684,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-duplex-em-coqueiros-em-construcao-1145305684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-27.6069567,-48.5861859
APARTAMENTO 03 DORMITÓRIOS,680000,Apartamento padrão,116,3,3,2,900,1371,Rua João Meirelles - de 897/898 ao fim,Florianópolis,Abraão,88085201,,972307041,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-03-dormitorios-972307041,12171,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,
Casa para venda com 248 metros quadrados com 4 quartos em Córrego Grande - Florianópolis -,2130000,Casa em rua pública,248,4,3,4,0,1200,Rua Osvaldo Silveira,Florianópolis,Córrego Grande,88037720,,1148119875,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-248-metros-quadrados-com-4-quartos-em-corrego-grande-florianopolis-1148119875,1200,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,-27.592396,-48.5035461
"PROXIMO DA UFSC E CENTRO - 03 DORMITÓRIOS ( 1 SUITE) C/ VAGA LIVRE, SACO DOS LIMÕES",480000,Apartamento padrão,72,3,2,1,450,750,Rua João Motta Espezim - de 562/563 ao fim,Florianópolis,Saco dos Limões,88045401,,995487508,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/proximo-da-ufsc-e-centro-03-dormitorios-1-suite-c-vaga-livre-saco-dos-limoes-995487508,6150,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,,
CASA Em terreno com 906 m²- ÓTIMA  Casa com 288 M² -  4 quartos -João Paulo - Florianópoli,2560000,Casa em rua pública,288,4,4,2,0,3000,Rua Desembargador Alcebíades Silveira de Souza,Florianópolis,João Paulo,88030625,,1105312724,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-terreno-com-906-m-otima-casa-com-288-m--4-quartos-joao-paulo-florianopoli-1105312724,3000,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,-27.5564166,-48.5065214
Casa a venda com 3 suítes em condomínio fechado na Lagoa da Conceição!!!!,2480000,Casa em condominio fechado,229,3,4,4,0,0,Rua Laurindo Januário da Silveira - até 1030/1031,Florianópolis,Lagoa da Conceição,88062200,,1072326039,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-com-3-suites-em-condominio-fechado-na-lagoa-da-conceicao-1072326039,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,,
FLORIANóPOLIS - Apartamento Padrão - Vargem Grande,348888,Apartamento padrão,54,2,1,1,0,0,Estrada Cristóvão Machado de Campos - até 4999/5000,Florianópolis,Vargem Grande,88052600,,1150486580,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-vargem-grande-1150486580,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,,
Apartamento para venda possui 83 metros quadrados com 3 quartos em Itacorubi - Florianópol,960000,Apartamento padrão,83,3,2,2,0,0,Rua Pastor William Richard Schisler Filho,Florianópolis,Itacorubi,88034100,,1139664932,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-83-metros-quadrados-com-3-quartos-em-itacorubi-florianopol-1139664932,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,-27.5763668,-48.5110631
CASA - BAIRRO ESTREITO - 05 DORMITÓRIOS,890000,Casa em rua pública,158,5 ou mais,2,2,0,800,Rua Andrelino Natividade da Costa - lado ímpar,Florianópolis,Canto,88075575,,972306981,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-bairro-estreito-05-dormitorios-972306981,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Apartamento  com 3 quartos,  1 Suite, com 95m2,  Centro - Florianópolis - SC",965000,Apartamento padrão,95,3,2,1,1441,1015,Rua Almirante Lamego - até 967/968,Florianópolis,Centro,88015600,,1093605474,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-quartos-1-suite-com-95m2-centro-florianopolis-sc-1093605474,18307,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,,
FLORIANóPOLIS - Apartamento Padrão - Açores,850000,Apartamento padrão,68,2,2,1,450,720,Rua Evangelina Tavares Moellmann,Florianópolis,Pântano do Sul,88067330,,1029773827,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-acores-1029773827,6120,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-27.7807916,-48.5234507
FLORIANóPOLIS - Apartamento Padrão - Cacupé,1847474,Apartamento padrão,128,3,1,2,0,0,Estrada Haroldo Soares Glavan,Florianópolis,Cacupé,88050005,,1145765093,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-cacupe-1145765093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-27.5356851,-48.5266881
FLORIANóPOLIS - Casa Padrão - Itaguaçu,2100000,Casa em rua pública,258,4,5 ou mais,2,0,2394,Travessa João Acelino de Senna,Florianópolis,Itaguaçu,88085486,,1076640500,26/03 às 21:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-itaguacu-1076640500,2394,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,
"VEJA!! Mobiliado em frente ao Shopping com 2 quartos, suíte, sacada, vaga em Pagani - Palh",460000,Apartamento padrão,63,2,2,1,400,700,Rua Najla Carone Guedert,Palhoça,Pagani,88132150,,1149497155,26/03 às 21:39,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/veja-mobiliado-em-frente-ao-shopping-com-2-quartos-suite-sacada-vaga-em-pagani-palh-1149497155,5500,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,-27.6431024,-48.6717646
"Casa para Venda em Florianópolis, São João do Rio Vermelho, 4 dormitórios, 1 suíte, 3 banh",1750000,Casa em rua pública,375,4,3,2,600,0,Avenida Red Park,Florianópolis,São João do Rio Vermelho,88060292,,1131819286,26/03 às 21:39,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-sao-joao-do-rio-vermelho-4-dormitorios-1-suite-3-banh-1131819286,7200,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-27.4750882,-48.3982829
"Cobertura à venda com 182,00 m², 3 dormitórios, sendo 3  suítes - Abraão",1650000,Apartamento cobertura,182,3,4,2,1300,2800,Rua João Meirelles - de 897/898 ao fim,Florianópolis,Abraão,88085201,,1069067147,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-a-venda-com-182-00-m-3-dormitorios-sendo-3-suites-abraao-1069067147,18400,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,
Casa   3 quartos na Pinheira (Ens Brito) - Palhoça - SC,430000,Casa em rua pública,100,3,1,2,0,0,Rodovia Aderbal Ramos da Silva,Palhoça,Pinheira,88139351,,1134856384,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-3-quartos-na-pinheira-ens-brito-palhoca-sc-1134856384,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
"P852 Apartamento à Venda com 02 dormitórios, sendo 01 suíte Barreiros, São José.",414414,Apartamento padrão,76,2,2,1,0,0,Rua Menino Deus,São José,Barreiros,88110025,,1099465523,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/p852-apartamento-a-venda-com-02-dormitorios-sendo-01-suite-barreiros-sao-jose-1099465523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5712444,-48.6112885
Apartamento para venda tem 71 metros quadrados com 2 quartos em Itacorubi - Florianópolis ,829000,Apartamento padrão,71,2,2,2,1174,1291,Rodovia Amaro Antônio Vieira - de 1312/1313 ao fim,Florianópolis,Itacorubi,88034102,,1146190396,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-71-metros-quadrados-com-2-quartos-em-itacorubi-florianopolis-1146190396,15379,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,,
Apartamento para venda tem 72 metros quadrados com 3 quartos em Saco dos Limões - Florianó,480000,Apartamento padrão,72,3,2,1,660,561,Rua João Motta Espezim - de 562/563 ao fim,Florianópolis,Saco dos Limões,88045401,,928940958,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-72-metros-quadrados-com-3-quartos-em-saco-dos-limoes-floriano-928940958,8481,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,
CRICIÚMA - Casa Padrão - VILA FRANCESA,350000,Casa em rua pública,163,3,2,1,0,0,Rua Luiz Gonzaga Cavanholi,Criciúma,Vila Francesa,88817383,,994541302,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-casa-padrao-vila-francesa-994541302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-28.6741079,-49.4164825
FLORIANóPOLIS - Casa Padrão - Carvoeira,2399000,Casa em rua pública,359,4,5 ou mais,5 ou mais,0,1800,Rua das Azaléias,Florianópolis,Carvoeira,88040580,,1156657938,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-carvoeira-1156657938,1800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,
Apartamento à venda no bairro Itacorubi - Florianópolis/SC,765000,Apartamento padrão,64,2,2,2,649,1250,Avenida Itamarati,Florianópolis,Itacorubi,88034400,,1154565675,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-itacorubi-florianopolis-sc-1154565675,9038,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,-27.5910133,-48.4981462
Venda | Cobertura 2 dorms (1 suíte) + 2 vgs,3990000,Apartamento cobertura,256,2,4,2,1509,0,Rua Bocaiúva,Florianópolis,Centro,88015530,,1152920338,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-cobertura-2-dorms-1-suite-2-vgs-1152920338,18108,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,-27.5870283,-48.5502541
Venda | Apartamento 1 dormitório Córrego Grande,550000,Apartamento padrão,52,1,1,1,0,0,Rua Vera Linhares de Andrade - de Rua 1372 ao fim,Florianópolis,Itacorubi,88034700,,1152886897,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-apartamento-1-dormitorio-corrego-grande-1152886897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
Venda | Apartamento 2 suítes,3190000,Apartamento cobertura,268,2,5 ou mais,3,2372,8115,Rua Luiz Delfino,Florianópolis,Centro,88015360,,1152886267,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-apartamento-2-suites-1152886267,36579,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,-27.5878693,-48.5455784
Woa Jazz Club 02 Suítes - Agronômica - Florianópolis - SC,1750000,Apartamento padrão,101,2,3,1,650,2100,Boulevard Paulo Zimmer,Florianópolis,Agronômica,88025340,,976424178,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/woa-jazz-club-02-suites-agronomica-florianopolis-sc-976424178,9900,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,-27.5743046,-48.5384626
Casa de 4 dormitórios no Campeche - Florianópolis/SC,1750000,Casa em rua pública,160,4,3,2,0,1000,Rua Marinas do Campeche,Florianópolis,Campeche,88065185,,1153235689,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-4-dormitorios-no-campeche-florianopolis-sc-1153235689,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6834355,-48.5067167
Casa Financiável no Condomínio Casablanca Residence Club - Cacupé,2180000,Casa em condominio fechado,428,4,5 ou mais,4,1700,4000,Estrada Haroldo Soares Glavan,Florianópolis,Cacupé,88050005,,1139608128,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-financiavel-no-condominio-casablanca-residence-club-cacupe-1139608128,24400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.5356851,-48.5266881
"Casa para Venda em Palhoça, Passa Vinte, 6 dormitórios, 1 suíte, 4 banheiros, 5 vagas",800000,Casa em rua pública,274,5 ou mais,4,5 ou mais,0,0,Rua Prefeito Reinoldo Alves - até 763/764,Palhoça,Passa Vinte,88132000,,1041954322,26/03 às 21:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-passa-vinte-6-dormitorios-1-suite-4-banheiros-5-vagas-1041954322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Venda | Loft 1 suíte,750000,Loft/studio,43,1,2,1,478,607,Rua Júlio D'Acia Barreto,Florianópolis,Carvoeira,88040520,,1152886699,26/03 às 21:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-loft-1-suite-1152886699,6343,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,
Venda | Apartamento 2 dorms (1 suíte) + 1 vg,785000,Apartamento padrão,69,2,2,1,1002,950,Rua Pastor William Richard Schisler Filho,Florianópolis,Itacorubi,88034100,,1152886641,26/03 às 21:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-apartamento-2-dorms-1-suite-1-vg-1152886641,12974,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,-27.5763668,-48.5110631
"Cobertura para Venda em Florianópolis, Trindade, 3 dormitórios, 2 suítes, 4 banheiros, 3 v",2400000,Apartamento cobertura,248,3,4,3,1350,3500000,Rua Lauro Linhares - até 559/560,Florianópolis,Trindade,88036000,,1061761518,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-para-venda-em-florianopolis-trindade-3-dormitorios-2-suites-4-banheiros-3-v-1061761518,3516200,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,,
Apartamento para venda possui 140 metros quadrados com 3 quartos em Ipiranga - São José - ,598000,Apartamento padrão,140,3,2,1,0,0,Rua Antenor Valentin da Silva (Loteamento Jardim das Acácias),São José,Ipiranga,88111340,,1050657363,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-140-metros-quadrados-com-3-quartos-em-ipiranga-sao-jose-1050657363,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,,
"Casa para Venda em Florianópolis, Carianos, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas",1300000,Casa em rua pública,270,3,2,2,0,1695,Rua Professor Américo Vespúcio Prates,Florianópolis,Carianos,88047710,,1063224471,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-carianos-3-dormitorios-1-suite-2-banheiros-2-vagas-1063224471,1695,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-27.6662722,-48.5390053
SãO JOSé - Casa Padrão - Areias,745000,Casa em rua pública,324,2,1,2,0,0,Rua Manuel Bandeira,São José,Areias,88113825,,1037328557,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-casa-padrao-areias-1037328557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
"Sobrado com 3 dormitórios à venda, 105 m² por R$ 440.000,00 - Serraria - São José/SC",440000,Casa em rua pública,105,3,1,2,0,0,Rua Maria Degrandis,São José,Serraria,88115277,,1132331681,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-com-3-dormitorios-a-venda-105-m-por-r-440-000-00-serraria-sao-jose-sc-1132331681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27.5477042,-48.6350702
APARTAMENTO - JURERÊ - SC,1050000,Apartamento padrão,83,2,2,2,680,0,Rua dos Caramurus,Florianópolis,Jurerê,88053523,,1143689875,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-jurere-sc-1143689875,8160,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-27.4458022,-48.4905168
"Apartamento com 2 dormitórios à venda, 43 m² por R$ 255.000 - Fundos - Biguaçu/SC",255000,Apartamento padrão,43,2,1,1,50,160,Rua Marciano Francisco Kons,Biguaçu,Fundos,88161526,,1155653514,26/03 às 21:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-43-m-por-r-255-000-fundos-biguacu-sc-1155653514,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5208664,-48.65345
